# BUSCO version is: 5.6.1 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2024-01-08, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
3174at4891	Complete	contig_2	741358	745290	+	526.7	692	https://v10-1.orthodb.org/?query=3174at4891	WD40/YVTN repeat-like-containing domain superfamily
3190at4891	Complete	contig_7	506952	503452	-	260.9	443	https://v10-1.orthodb.org/?query=3190at4891	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
3223at4891	Complete	contig_20	632451	629764	-	341.3	440	https://v10-1.orthodb.org/?query=3223at4891	WD40-repeat-containing domain
3246at4891	Complete	contig_19	330405	327076	-	1316.9	770	https://v10-1.orthodb.org/?query=3246at4891	Ribosomal protein S5 domain 2-type fold
3287at4891	Complete	contig_4	135040	137901	+	992.3	689	https://v10-1.orthodb.org/?query=3287at4891	Glycoside hydrolase family 31
3292at4891	Complete	contig_5	174231	172006	-	663.0	468	https://v10-1.orthodb.org/?query=3292at4891	TRP, C-terminal
3316at4891	Complete	contig_7	490625	493804	+	1105.2	744	https://v10-1.orthodb.org/?query=3316at4891	SNF2-related, N-terminal domain
3320at4891	Complete	contig_2	640031	636228	-	961.9	931	https://v10-1.orthodb.org/?query=3320at4891	CLU domain
3331at4891	Complete	contig_27	108116	105861	-	1154.8	639	https://v10-1.orthodb.org/?query=3331at4891	ABC transporter, conserved site
3360at4891	Complete	contig_14	795222	799604	+	634.5	721	https://v10-1.orthodb.org/?query=3360at4891	Sister chromatid cohesion protein
3385at4891	Complete	contig_20	766438	763715	-	623.2	486	https://v10-1.orthodb.org/?query=3385at4891	AP-3 complex subunit delta
3388at4891	Complete	contig_4	635187	633223	-	704.0	467	https://v10-1.orthodb.org/?query=3388at4891	tRNA (C5-cytosine) methyltransferase, NCL1
3395at4891	Complete	contig_3	153314	149985	-	279.7	399	https://v10-1.orthodb.org/?query=3395at4891	WD40 repeat
3397at4891	Complete	contig_16	16762	14027	-	425.3	571	https://v10-1.orthodb.org/?query=3397at4891	Pep3/Vps18/deep orange
3404at4891	Complete	contig_19	263466	260983	-	334.7	348	https://v10-1.orthodb.org/?query=3404at4891	PH-like domain superfamily
3426at4891	Complete	contig_3	977124	979934	+	507.7	459	https://v10-1.orthodb.org/?query=3426at4891	DNA polymerase, Y-family, little finger domain
3439at4891	Duplicated	contig_16	127878	125197	-	866.6	558	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3439at4891	Duplicated	contig_4	24973	22448	-	868.5	552	https://v10-1.orthodb.org/?query=3439at4891	SLC26A/SulP transporter
3472at4891	Complete	contig_12	41641	39074	-	658.3	491	https://v10-1.orthodb.org/?query=3472at4891	Zn(2)-C6 fungal-type DNA-binding domain
3484at4891	Complete	contig_13	498106	495842	-	1222.5	635	https://v10-1.orthodb.org/?query=3484at4891	3-isopropylmalate dehydratase
3487at4891	Complete	contig_3	280106	277104	-	1407.0	803	https://v10-1.orthodb.org/?query=3487at4891	PIN domain
3494at4891	Complete	contig_3	592852	590612	-	409.8	359	https://v10-1.orthodb.org/?query=3494at4891	Actin-related protein 8
3496at4891	Complete	contig_16	372469	374952	+	1146.3	656	https://v10-1.orthodb.org/?query=3496at4891	ATPase, AAA-type, conserved site
3544at4891	Complete	contig_19	141330	144479	+	966.3	621	https://v10-1.orthodb.org/?query=3544at4891	Phosphatidylinositol 3-/4-kinase, catalytic domain
3548at4891	Complete	contig_7	698928	696643	-	900.3	571	https://v10-1.orthodb.org/?query=3548at4891	Mir domain superfamily
3559at4891	Complete	contig_19	234030	231412	-	447.0	487	https://v10-1.orthodb.org/?query=3559at4891	POPLD domain
3574at4891	Complete	contig_14	252793	257097	+	896.3	940	https://v10-1.orthodb.org/?query=3574at4891	tRNA (guanine-N1-)-methyltransferase, N-terminal
3577at4891	Complete	contig_14	120681	123893	+	1027.3	512	https://v10-1.orthodb.org/?query=3577at4891	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3593at4891	Complete	contig_25	428115	430265	+	1097.7	590	https://v10-1.orthodb.org/?query=3593at4891	Glutamine amidotransferase type 2 domain
3596at4891	Complete	contig_25	276351	278642	+	719.7	497	https://v10-1.orthodb.org/?query=3596at4891	Tetratricopeptide repeat
3606at4891	Complete	contig_4	201583	203973	+	796.6	509	https://v10-1.orthodb.org/?query=3606at4891	TFIID subunit TAF5, NTD2 domain
3616at4891	Complete	contig_13	1038791	1035699	-	727.2	525	https://v10-1.orthodb.org/?query=3616at4891	XPG/Rad2 endonuclease
3680at4891	Complete	contig_19	22750	19898	-	679.4	501	https://v10-1.orthodb.org/?query=3680at4891	ATPase, AAA-type, conserved site
3764at4891	Complete	contig_19	515221	513032	-	863.7	600	https://v10-1.orthodb.org/?query=3764at4891	Actin family
3773at4891	Complete	contig_5	106847	109357	+	751.1	494	https://v10-1.orthodb.org/?query=3773at4891	Leucine-rich repeat
3798at4891	Complete	contig_14	905102	907159	+	971.3	540	https://v10-1.orthodb.org/?query=3798at4891	Aconitase/3-isopropylmalate dehydratase large subunit, alpha/beta/alpha domain
3802at4891	Complete	contig_17	410956	413382	+	1212.6	602	https://v10-1.orthodb.org/?query=3802at4891	E3 ubiquitin-protein ligase
3806at4891	Complete	contig_16	73434	70858	-	360.1	410	https://v10-1.orthodb.org/?query=3806at4891	Cleavage and polyadenylation specificity factor 2, C-terminal
3824at4891	Complete	contig_13	1010093	1007793	-	839.5	555	https://v10-1.orthodb.org/?query=3824at4891	Sda1
3845at4891	Complete	contig_25	550946	547935	-	798.1	709	https://v10-1.orthodb.org/?query=3845at4891	Ribosomal protein S5 domain 2-type fold
3849at4891	Complete	contig_19	687971	690286	+	488.7	448	https://v10-1.orthodb.org/?query=3849at4891	Para-aminobenzoate synthase
3853at4891	Complete	contig_20	629270	626196	-	1076.7	847	https://v10-1.orthodb.org/?query=3853at4891	Importin-beta, N-terminal domain
3892at4891	Complete	contig_2	307474	304538	-	376.3	489	https://v10-1.orthodb.org/?query=3892at4891	RNA polymerase II assembly factor Rtp1, C-terminal
3937at4891	Complete	contig_13	291995	293794	+	682.4	428	https://v10-1.orthodb.org/?query=3937at4891	Methylenetetrahydrofolate reductase
3959at4891	Complete	contig_7	125816	122997	-	557.2	469	https://v10-1.orthodb.org/?query=3959at4891	Vacuolar protein sorting-associated protein 35
3981at4891	Complete	contig_7	251454	249166	-	172.6	225	https://v10-1.orthodb.org/?query=3981at4891	BRCT domain
3988at4891	Complete	contig_25	230763	232874	+	1120.2	603	https://v10-1.orthodb.org/?query=3988at4891	Dynamin, GTPase domain
4017at4891	Complete	contig_7	399802	397649	-	942.4	521	https://v10-1.orthodb.org/?query=4017at4891	VTC domain
4022at4891	Complete	contig_7	644804	642621	-	439.2	351	https://v10-1.orthodb.org/?query=4022at4891	Zinc finger, PHD-type
4034at4891	Complete	contig_25	230253	228595	-	805.6	457	https://v10-1.orthodb.org/?query=4034at4891	Poly(A) polymerase
4036at4891	Complete	contig_14	196914	198974	+	565.8	434	https://v10-1.orthodb.org/?query=4036at4891	Biotin--acetyl-CoA-carboxylase ligase
4037at4891	Complete	contig_2	549915	547966	-	423.9	428	https://v10-1.orthodb.org/?query=4037at4891	Tetratricopeptide-like helical domain superfamily
4064at4891	Complete	contig_20	463707	466655	+	799.8	620	https://v10-1.orthodb.org/?query=4064at4891	Aminoacyl-tRNA synthetase, class Ia
4082at4891	Duplicated	contig_4	793850	796870	+	709.0	692	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4082at4891	Duplicated	contig_20	308504	305406	-	731.5	666	https://v10-1.orthodb.org/?query=4082at4891	WD40/YVTN repeat-like-containing domain superfamily
4125at4891	Complete	contig_17	129730	131463	+	767.5	439	https://v10-1.orthodb.org/?query=4125at4891	Armadillo
4151at4891	Complete	contig_22	261293	264079	+	564.0	522	https://v10-1.orthodb.org/?query=4151at4891	Sec23/Sec24, helical domain
4175at4891	Complete	contig_13	481144	484380	+	344.5	524	https://v10-1.orthodb.org/?query=4175at4891	Armadillo-type fold
4206at4891	Complete	contig_26	118102	120855	+	1295.3	741	https://v10-1.orthodb.org/?query=4206at4891	WD40 repeat
4254at4891	Complete	contig_7	377256	374794	-	472.4	531	https://v10-1.orthodb.org/?query=4254at4891	Vps53, C-terminal
4259at4891	Duplicated	contig_2	800607	803768	+	1082.9	650	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4259at4891	Duplicated	contig_12	45197	42093	-	1066.2	641	https://v10-1.orthodb.org/?query=4259at4891	Hydroxymethylglutaryl-CoA reductase, class I/II
4263at4891	Complete	contig_20	740125	743160	+	361.9	550	https://v10-1.orthodb.org/?query=4263at4891	WD40-repeat-containing domain
4279at4891	Duplicated	contig_19	69269	71791	+	635.4	380	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4279at4891	Duplicated	contig_3	104949	106895	+	561.1	368	https://v10-1.orthodb.org/?query=4279at4891	Non-specific serine/threonine protein kinase
4281at4891	Complete	contig_19	31690	29132	-	826.6	519	https://v10-1.orthodb.org/?query=4281at4891	SAC domain
4310at4891	Complete	contig_4	431947	429047	-	493.6	523	https://v10-1.orthodb.org/?query=4310at4891	Peptidase M28
4316at4891	Complete	contig_4	388071	385813	-	547.5	435	https://v10-1.orthodb.org/?query=4316at4891	SurE-like phosphatase/nucleotidase superfamily
4322at4891	Complete	contig_14	1168747	1165895	-	723.2	563	https://v10-1.orthodb.org/?query=4322at4891	SANT/Myb domain
4326at4891	Complete	contig_14	388114	391098	+	1075.0	675	https://v10-1.orthodb.org/?query=4326at4891	Helicase, C-terminal
4330at4891	Complete	contig_13	806937	809057	+	865.5	506	https://v10-1.orthodb.org/?query=4330at4891	WD40-repeat-containing domain
4336at4891	Complete	contig_2	35721	37598	+	522.8	425	https://v10-1.orthodb.org/?query=4336at4891	Patatin-like phospholipase domain
4348at4891	Complete	contig_14	764995	762086	-	366.8	458	https://v10-1.orthodb.org/?query=4348at4891	Exocyst complex component EXOC2/Sec5
4350at4891	Complete	contig_4	786427	789540	+	837.3	659	https://v10-1.orthodb.org/?query=4350at4891	WD40/YVTN repeat-like-containing domain superfamily
4356at4891	Complete	contig_13	334106	335983	+	792.7	485	https://v10-1.orthodb.org/?query=4356at4891	p-loop containing nucleoside triphosphate hydrolase protein
4360at4891	Complete	contig_4	499976	497982	-	700.7	455	https://v10-1.orthodb.org/?query=4360at4891	AMP-binding, conserved site
4361at4891	Complete	contig_20	332146	329906	-	963.7	508	https://v10-1.orthodb.org/?query=4361at4891	ATPase, AAA-type, conserved site
4366at4891	Complete	contig_2	168503	173188	+	735.2	832	https://v10-1.orthodb.org/?query=4366at4891	Zinc finger, RING/FYVE/PHD-type
4369at4891	Complete	contig_19	640895	642667	+	809.6	486	https://v10-1.orthodb.org/?query=4369at4891	Phospholipid
4373at4891	Complete	contig_22	402584	405475	+	1214.3	731	https://v10-1.orthodb.org/?query=4373at4891	26S proteasome regulatory subunit RPN1
4400at4891	Complete	contig_17	87851	90754	+	1025.1	594	https://v10-1.orthodb.org/?query=4400at4891	DNA helicase
4402at4891	Complete	contig_12	66583	70329	+	100.5	346	https://v10-1.orthodb.org/?query=4402at4891	Hid-1/Ecm30
4428at4891	Complete	contig_6	152989	155058	+	636.2	470	https://v10-1.orthodb.org/?query=4428at4891	Jacalin-like lectin domain
4448at4891	Complete	contig_22	216801	213949	-	536.7	450	https://v10-1.orthodb.org/?query=4448at4891	Histone-lysine N-methyltransferase, H3 lysine-4 specific
4466at4891	Complete	contig_14	729631	739518	+	1785.2	1643	https://v10-1.orthodb.org/?query=4466at4891	Pleckstrin homology domain
4474at4891	Complete	contig_20	556239	557885	+	1019.4	484	https://v10-1.orthodb.org/?query=4474at4891	Elongator complex protein 3
4476at4891	Duplicated	contig_7	514803	512839	-	1044.1	512	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4476at4891	Duplicated	contig_17	95588	97474	+	972.5	511	https://v10-1.orthodb.org/?query=4476at4891	Heat shock protein 70 family
4478at4891	Complete	contig_3	1002358	1004265	+	759.5	463	https://v10-1.orthodb.org/?query=4478at4891	FAD/NAD(P)-binding domain superfamily
4484at4891	Complete	contig_14	161107	158891	-	790.6	507	https://v10-1.orthodb.org/?query=4484at4891	DNA ligase
4490at4891	Complete	contig_13	930293	927939	-	627.3	523	https://v10-1.orthodb.org/?query=4490at4891	WD40-repeat-containing domain
4496at4891	Complete	contig_22	380399	382327	+	725.3	443	https://v10-1.orthodb.org/?query=4496at4891	Aldehyde dehydrogenase domain
4513at4891	Complete	contig_3	628998	631907	+	715.8	685	https://v10-1.orthodb.org/?query=4513at4891	Exportin-1/Importin-beta-like
4544at4891	Complete	contig_25	599635	602748	+	736.8	591	https://v10-1.orthodb.org/?query=4544at4891	Peroxisome biogenesis factor 1
4545at4891	Complete	contig_26	201726	204581	+	1024.6	692	https://v10-1.orthodb.org/?query=4545at4891	Frag1/DRAM/Sfk1
4561at4891	Complete	contig_6	185241	183121	-	771.0	538	https://v10-1.orthodb.org/?query=4561at4891	Digestive organ expansion factor, predicted
4581at4891	Complete	contig_17	226071	224242	-	1078.8	534	https://v10-1.orthodb.org/?query=4581at4891	ABC transporter, conserved site
4590at4891	Complete	contig_14	688968	687064	-	937.5	518	https://v10-1.orthodb.org/?query=4590at4891	EF-hand domain
4591at4891	Complete	contig_5	143781	140776	-	1217.4	661	https://v10-1.orthodb.org/?query=4591at4891	Translation initiation factor IF- 2
4598at4891	Complete	contig_13	179569	182226	+	634.8	477	https://v10-1.orthodb.org/?query=4598at4891	Serine/threonine-protein kinase, active site
4609at4891	Complete	contig_26	323500	320978	-	1048.4	601	https://v10-1.orthodb.org/?query=4609at4891	AdoMet-dependent rRNA methyltransferase SPB1
4661at4891	Complete	contig_6	337979	340006	+	474.9	533	https://v10-1.orthodb.org/?query=4661at4891	Thioredoxin domain
4664at4891	Complete	contig_4	46686	49286	+	923.0	702	https://v10-1.orthodb.org/?query=4664at4891	WD40-repeat-containing domain
4680at4891	Complete	contig_13	63761	66163	+	990.5	633	https://v10-1.orthodb.org/?query=4680at4891	PurM-like, C-terminal domain
4765at4891	Complete	contig_2	202980	199906	-	752.3	767	https://v10-1.orthodb.org/?query=4765at4891	Zinc finger, RING/FYVE/PHD-type
4773at4891	Complete	contig_2	229659	232943	+	213.4	433	https://v10-1.orthodb.org/?query=4773at4891	TRAPP II complex, TRAPPC10
4795at4891	Complete	contig_4	462237	464576	+	492.1	470	https://v10-1.orthodb.org/?query=4795at4891	Ubiquitinyl hydrolase
4846at4891	Complete	contig_13	621867	623792	+	535.6	404	https://v10-1.orthodb.org/?query=4846at4891	Translation initiation factor 2A
4848at4891	Complete	contig_3	722664	724793	+	743.1	526	https://v10-1.orthodb.org/?query=4848at4891	Nucleolar complex protein 2
4850at4891	Complete	contig_25	288864	290768	+	858.2	495	https://v10-1.orthodb.org/?query=4850at4891	Malic enzyme
4853at4891	Complete	contig_14	345334	346305	+	192.2	190	https://v10-1.orthodb.org/?query=4853at4891	Alpha/Beta hydrolase fold
4865at4891	Complete	contig_6	294215	291027	-	405.7	478	https://v10-1.orthodb.org/?query=4865at4891	STAG
4918at4891	Complete	contig_3	142059	144950	+	990.7	713	https://v10-1.orthodb.org/?query=4918at4891	DNA mismatch repair protein MutS, core
4939at4891	Complete	contig_19	593621	595636	+	859.9	509	https://v10-1.orthodb.org/?query=4939at4891	Histone deacetylase
4952at4891	Complete	contig_4	206218	207867	+	905.2	462	https://v10-1.orthodb.org/?query=4952at4891	Glucose-6-phosphate isomerase
4972at4891	Complete	contig_14	861190	862857	+	923.7	492	https://v10-1.orthodb.org/?query=4972at4891	GroEL-like apical domain superfamily
5040at4891	Complete	contig_13	865165	868566	+	702.2	548	https://v10-1.orthodb.org/?query=5040at4891	Phosphatidylserine decarboxylase
5053at4891	Complete	contig_14	335514	337871	+	846.6	574	https://v10-1.orthodb.org/?query=5053at4891	AARP2CN
5096at4891	Complete	contig_2	458304	456244	-	940.0	508	https://v10-1.orthodb.org/?query=5096at4891	Acetolactate synthase
5123at4891	Complete	contig_4	707731	711051	+	860.5	547	https://v10-1.orthodb.org/?query=5123at4891	Zn(2)-C6 fungal-type DNA-binding domain
5148at4891	Complete	contig_5	61585	63447	+	647.0	434	https://v10-1.orthodb.org/?query=5148at4891	Replication factor A, C-terminal
5157at4891	Complete	contig_14	491216	488550	-	586.8	594	https://v10-1.orthodb.org/?query=5157at4891	Vacuolar protein sorting-associated protein 54, C-terminal
5183at4891	Complete	contig_14	759989	757944	-	450.0	449	https://v10-1.orthodb.org/?query=5183at4891	Sec1-like protein
5188at4891	Complete	contig_14	30372	28132	-	478.9	430	https://v10-1.orthodb.org/?query=5188at4891	Rab-GTPase-TBC domain
5189at4891	Complete	contig_2	341619	339313	-	584.3	424	https://v10-1.orthodb.org/?query=5189at4891	Histidine kinase/HSP90-like ATPase
5194at4891	Complete	contig_14	218179	220623	+	712.2	613	https://v10-1.orthodb.org/?query=5194at4891	Winged helix-like DNA-binding domain superfamily
5280at4891	Complete	contig_17	504822	506540	+	791.5	462	https://v10-1.orthodb.org/?query=5280at4891	Polyadenylate-binding protein
5314at4891	Duplicated	contig_20	844027	846153	+	1213.6	610	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5314at4891	Duplicated	contig_2	304150	302036	-	1213.4	610	https://v10-1.orthodb.org/?query=5314at4891	Histidine kinase/HSP90-like ATPase
5324at4891	Complete	contig_25	482154	484352	+	703.9	528	https://v10-1.orthodb.org/?query=5324at4891	Mitochondrial intermediate peptidase
5351at4891	Complete	contig_26	308080	310323	+	446.8	484	https://v10-1.orthodb.org/?query=5351at4891	ER membrane protein complex subunit 1
5370at4891	Complete	contig_17	326763	325129	-	655.4	402	https://v10-1.orthodb.org/?query=5370at4891	WD40-repeat-containing domain
5371at4891	Complete	contig_16	337739	339910	+	431.8	266	https://v10-1.orthodb.org/?query=5371at4891	Protein kinase domain
5384at4891	Complete	contig_19	384356	387121	+	305.1	359	https://v10-1.orthodb.org/?query=5384at4891	Far11/STRP, C-terminal
5443at4891	Complete	contig_14	1090643	1088388	-	481.3	417	https://v10-1.orthodb.org/?query=5443at4891	WD40-repeat-containing domain
5457at4891	Complete	contig_12	187466	190144	+	836.7	521	https://v10-1.orthodb.org/?query=5457at4891	Aminoacyl-tRNA synthetase, class Ia
5475at4891	Complete	contig_22	423221	421146	-	1018.9	537	https://v10-1.orthodb.org/?query=5475at4891	Proline-tRNA ligase, class IIa
5478at4891	Complete	contig_13	46280	48403	+	848.1	460	https://v10-1.orthodb.org/?query=5478at4891	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
5483at4891	Complete	contig_16	297747	295477	-	1052.6	582	https://v10-1.orthodb.org/?query=5483at4891	Dynamin, GTPase domain
5495at4891	Complete	contig_6	207319	204494	-	1149.7	764	https://v10-1.orthodb.org/?query=5495at4891	26S Proteasome non-ATPase regulatory subunit 1
5502at4891	Complete	contig_3	65851	61943	-	316.8	394	https://v10-1.orthodb.org/?query=5502at4891	WD40-repeat-containing domain
